ip_address,email_address,EVENT_TIMESTAMP,EVENT_LABEL
86.46.246.235,fake_billy22@example.com,2020-01-11 19:24:00,legit
158.11.143.228,fake_michael35@example.org,2020-01-11 19:59:00,legit
105.141.20.185,fake_joshua34@example.com,2020-01-11 20:47:00,legit
80.143.244.1,fake_debracook@example.com,2020-01-11 21:37:00,legit
77.117.108.27,fake_storres@example.net,2020-01-11 22:50:00,legit
207.16.170.106,fake_tylerelizabeth@example.com,2020-01-11 23:21:00,legit
203.239.69.13,fake_stonemonica@example.com,2020-01-11 23:41:00,legit
152.235.49.230,fake_pjohnson@example.net,2020-01-12 00:22:00,legit
51.1.184.48,fake_campbellbrandy@example.net,2020-01-12 01:04:00,legit
106.83.150.164,fake_matthew12@example.net,2020-01-12 02:17:00,legit
10.142.133.244,fake_pruittkyle@example.org,2020-01-12 02:32:00,legit
6.190.86.47,fake_marc04@example.net,2020-01-12 02:32:00,legit
197.190.74.175,fake_ttaylor@example.com,2020-01-12 05:36:00,legit
167.6.100.21,fake_cberger@example.com,2020-01-12 06:01:00,legit
176.31.46.182,fake_ryan85@example.com,2020-01-12 06:40:00,legit
194.249.137.3,fake_uwatson@example.com,2020-01-12 06:43:00,legit
23.220.237.169,fake_jennifer82@example.net,2020-01-12 07:19:00,legit
115.73.92.47,fake_ewilson@example.net,2020-01-12 07:57:00,legit
191.246.116.203,fake_leslie89@example.org,2020-01-12 08:10:00,legit
217.0.199.53,fake_thomasjacob@example.com,2020-01-12 08:39:00,legit
44.99.113.233,fake_francisco04@example.net,2020-01-12 08:42:00,legit
140.129.63.168,fake_gailwhite@example.net,2020-01-12 08:45:00,legit
102.235.138.35,fake_tclark@example.net,2020-01-12 09:25:00,legit
149.33.76.220,fake_dale07@example.org,2020-01-12 10:12:00,legit
192.91.254.160,fake_matthewbrock@example.org,2020-01-12 10:30:00,legit
52.141.175.135,fake_franklincarrie@example.com,2020-01-12 10:34:00,legit
212.78.231.255,fake_shawnwillis@example.com,2020-01-12 10:54:00,legit
141.68.66.185,fake_sarah13@example.net,2020-01-12 11:13:00,legit
10.18.37.35,fake_jessicapowell@example.org,2020-01-12 11:19:00,legit
93.28.147.172,fake_jerryclark@example.org,2020-01-12 12:19:00,legit
50.145.145.149,fake_mcantu@example.org,2020-01-12 12:26:00,fraud
128.65.190.120,fake_dawsonkatie@example.org,2020-01-12 12:29:00,legit
61.98.151.37,fake_xmcclain@example.org,2020-01-12 14:00:00,legit
173.241.211.138,fake_jefferyklein@example.net,2020-01-12 14:19:00,legit
118.78.249.35,fake_zacharystephens@example.net,2020-01-12 14:50:00,legit
62.65.182.78,fake_marco35@example.net,2020-01-12 14:53:00,legit
146.124.21.18,fake_tclark@example.net,2020-01-12 15:07:00,legit
25.211.157.147,fake_irobbins@example.net,2020-01-12 15:31:00,legit
94.84.253.142,fake_htorres@example.com,2020-01-12 15:51:00,legit
166.16.165.196,fake_smithjustin@example.net,2020-01-12 16:01:00,legit
156.51.82.211,fake_ijohnson@example.net,2020-01-12 16:52:00,legit
12.31.188.224,fake_williamssteven@example.org,2020-01-12 16:56:00,legit
160.226.182.210,fake_nancy31@example.org,2020-01-12 17:19:00,legit
96.65.238.191,fake_codywalker@example.com,2020-01-12 17:20:00,legit
203.54.230.254,fake_dtaylor@example.net,2020-01-12 17:49:00,legit
94.84.253.142,fake_ian67@example.org,2020-01-12 17:55:00,legit
6.149.33.202,fake_millerbetty@example.net,2020-01-12 18:11:00,legit
187.163.94.92,fake_brianreilly@example.com,2020-01-12 18:15:00,legit
20.76.140.150,fake_sarah13@example.net,2020-01-12 18:40:00,legit
57.255.157.205,fake_bvillarreal@example.net,2020-01-12 18:52:00,legit
166.16.165.196,fake_angelashaw@example.org,2020-01-12 19:26:00,legit
115.73.92.47,fake_timothyanderson@example.org,2020-01-12 19:39:00,legit
209.75.47.8,fake_rcollins@example.net,2020-01-12 20:52:00,legit
86.48.14.171,fake_ian67@example.org,2020-01-12 20:58:00,legit
217.129.55.45,fake_tracey53@example.com,2020-01-12 21:12:00,legit
52.21.89.104,fake_gregorybailey@example.net,2020-01-12 21:21:00,legit
45.117.194.58,fake_lisa28@example.com,2020-01-12 21:28:00,legit
39.221.20.5,fake_mmiller@example.com,2020-01-12 21:53:00,legit
197.190.74.175,fake_wdunn@example.org,2020-01-12 22:20:00,legit
8.252.201.44,fake_cherylharris@example.com,2020-01-13 01:52:00,fraud
117.120.52.128,fake_brian91@example.net,2020-01-13 02:17:00,legit
141.68.66.185,fake_johnsonbeverly@example.net,2020-01-13 02:27:00,legit
32.148.84.251,fake_karenbernard@example.net,2020-01-13 02:51:00,legit
23.235.199.96,fake_jennifer42@example.com,2020-01-13 04:40:00,legit
189.219.228.102,fake_charles99@example.org,2020-01-13 04:53:00,legit
28.253.145.111,fake_mckinneyjennifer@example.com,2020-01-13 04:59:00,legit
6.190.86.47,fake_annette78@example.org,2020-01-13 05:02:00,legit
207.160.202.56,fake_yvonne00@example.com,2020-01-13 05:08:00,legit
154.129.151.166,fake_qlewis@example.org,2020-01-13 05:24:00,legit
39.221.20.5,fake_brendahernandez@example.org,2020-01-13 05:44:00,legit
173.43.89.201,fake_ppreston@example.net,2020-01-13 05:53:00,fraud
165.72.153.223,fake_roger75@example.org,2020-01-13 05:56:00,legit
36.183.187.110,fake_timothy43@example.org,2020-01-13 06:56:00,legit
34.169.232.236,fake_jonathanbarnett@example.com,2020-01-13 08:12:00,legit
223.40.67.12,fake_ymaynard@example.org,2020-01-13 08:39:00,legit
203.60.218.122,fake_moorechristopher@example.org,2020-01-13 09:38:00,legit
197.17.113.84,fake_moralesbrian@example.com,2020-01-13 10:18:00,legit
86.46.246.235,fake_smartin@example.com,2020-01-13 11:06:00,legit
29.94.204.130,fake_crawfordkimberly@example.net,2020-01-13 11:27:00,legit
82.226.132.96,fake_claire51@example.org,2020-01-13 11:47:00,legit
86.48.14.171,fake_robinsoncarol@example.net,2020-01-13 11:51:00,legit
81.14.193.132,fake_tracyvalenzuela@example.org,2020-01-13 11:58:00,legit
15.152.71.113,fake_miguelcooper@example.org,2020-01-13 12:23:00,legit
3.159.187.200,fake_jacksonbrian@example.com,2020-01-13 12:35:00,legit
102.235.138.35,fake_michael74@example.com,2020-01-13 13:54:00,legit
6.190.86.47,fake_varcher@example.com,2020-01-13 14:01:00,legit
198.181.236.192,fake_barbaragibbs@example.net,2020-01-13 14:22:00,legit
10.186.165.241,fake_shane41@example.net,2020-01-13 14:40:00,legit
14.185.36.20,fake_bellsherry@example.com,2020-01-13 16:19:00,fraud
152.148.151.39,fake_uknight@example.com,2020-01-13 16:36:00,legit
18.84.148.50,fake_kimmiller@example.com,2020-01-13 17:22:00,legit
171.162.34.201,fake_francismiller@example.com,2020-01-13 17:34:00,legit
134.112.23.2,fake_greengeorge@example.com,2020-01-13 17:53:00,legit
136.11.15.131,fake_brandonburke@example.com,2020-01-13 19:33:00,legit
45.109.194.210,fake_amy18@example.net,2020-01-13 19:35:00,legit
6.149.33.202,fake_rickykelly@example.org,2020-01-13 20:05:00,legit
1.67.216.105,fake_mcintyrelisa@example.com,2020-01-13 20:09:00,legit
151.235.152.156,fake_patricia49@example.net,2020-01-13 21:37:00,legit
172.223.225.65,fake_boydkiara@example.com,2020-01-13 22:06:00,legit
74.243.127.71,fake_gcastillo@example.com,2020-01-13 22:25:00,legit
87.199.12.89,fake_callen@example.org,2020-01-13 22:26:00,legit
201.233.228.110,fake_gravesdana@example.com,2020-01-13 22:28:00,legit
30.39.28.42,fake_rzamora@example.com,2020-01-13 22:44:00,legit
16.143.95.1,fake_garciacarolyn@example.org,2020-01-13 23:20:00,legit
134.112.23.2,fake_amanda78@example.net,2020-01-13 23:40:00,legit
154.129.151.166,fake_feliciacraig@example.org,2020-01-14 00:47:00,legit
199.115.50.157,fake_hbrown@example.org,2020-01-14 01:20:00,fraud
19.64.5.73,fake_smartin@example.com,2020-01-14 01:30:00,legit
153.105.233.86,fake_jared06@example.com,2020-01-14 01:30:00,legit
223.40.67.12,fake_storres@example.net,2020-01-14 02:00:00,legit
85.24.189.99,fake_pwalker@example.com,2020-01-14 02:11:00,fraud
83.177.133.184,fake_patriciabryant@example.com,2020-01-14 03:57:00,legit
71.148.91.140,fake_michael04@example.net,2020-01-14 04:16:00,legit
169.113.77.226,fake_cwright@example.net,2020-01-14 04:19:00,legit
30.39.28.42,fake_kendrasingleton@example.net,2020-01-14 06:01:00,legit
134.112.23.2,fake_greengeorge@example.com,2020-01-14 06:32:00,legit
94.160.45.235,fake_kimberlyhuffman@example.com,2020-01-14 07:19:00,legit
77.117.108.27,fake_mistynolan@example.net,2020-01-14 07:28:00,legit
23.103.163.238,fake_thomascunningham@example.org,2020-01-14 07:39:00,legit
49.25.243.182,fake_laurenfarmer@example.net,2020-01-14 07:46:00,legit
166.16.165.196,fake_rickykelly@example.org,2020-01-14 08:52:00,legit
65.82.55.101,fake_mcgeekimberly@example.org,2020-01-14 09:21:00,legit
81.70.197.126,fake_ashleywilson@example.net,2020-01-14 09:23:00,legit
69.156.222.50,fake_brownwhitney@example.net,2020-01-14 09:27:00,legit
130.205.110.113,fake_courtneymullins@example.com,2020-01-14 10:10:00,legit
29.94.204.130,fake_mcintyrelisa@example.com,2020-01-14 10:12:00,legit
82.218.115.2,fake_amanda86@example.org,2020-01-14 10:34:00,legit
13.201.40.178,fake_sheilaashley@example.net,2020-01-14 11:15:00,legit
33.224.61.140,fake_devinwalker@example.net,2020-01-14 11:42:00,legit
43.113.41.27,fake_tristanbrock@example.com,2020-01-14 11:51:00,legit
118.59.100.28,fake_dorothychavez@example.net,2020-01-14 11:54:00,legit
78.229.226.168,fake_ikrueger@example.com,2020-01-14 12:03:00,legit
219.44.221.205,fake_karenbernard@example.net,2020-01-14 13:05:00,legit
142.126.42.47,fake_hubbardjohn@example.com,2020-01-14 13:11:00,legit
121.110.225.61,fake_tabitha72@example.com,2020-01-14 13:51:00,legit
10.18.37.35,fake_cassidy15@example.org,2020-01-14 15:07:00,legit
161.94.153.126,fake_bcunningham@example.com,2020-01-14 15:14:00,legit
173.92.10.130,fake_owensanthony@example.com,2020-01-14 15:27:00,legit
65.82.55.101,fake_brentdoyle@example.org,2020-01-14 15:55:00,legit
48.26.242.178,fake_peter70@example.net,2020-01-14 16:19:00,legit
76.191.255.240,fake_jesseshields@example.com,2020-01-14 16:26:00,legit
7.200.59.86,fake_williamsjoshua@example.com,2020-01-14 16:39:00,legit
160.226.182.210,fake_marc04@example.net,2020-01-14 17:02:00,legit
61.98.151.37,fake_ylopez@example.com,2020-01-14 17:15:00,legit
30.252.183.216,fake_uanderson@example.org,2020-01-14 17:32:00,legit
98.29.38.77,fake_fergusonsharon@example.org,2020-01-14 18:03:00,legit
212.78.231.255,fake_marcus86@example.com,2020-01-14 18:25:00,legit
209.175.21.29,fake_jonathanrichmond@example.com,2020-01-14 18:33:00,legit
118.241.107.13,fake_tweaver@example.org,2020-01-14 18:36:00,legit
156.51.82.211,fake_zacharystephens@example.net,2020-01-14 18:46:00,legit
134.112.23.2,fake_shane41@example.net,2020-01-14 18:55:00,legit
57.255.157.205,fake_tammybanks@example.net,2020-01-14 18:59:00,legit
80.143.244.1,fake_xmccoy@example.org,2020-01-14 20:08:00,legit
97.124.221.77,fake_tylerrivera@example.com,2020-01-14 21:08:00,legit
70.21.101.181,fake_griley@example.com,2020-01-14 21:28:00,legit
158.142.101.90,fake_mcgeekimberly@example.org,2020-01-14 22:09:00,legit
71.148.91.140,fake_agomez@example.com,2020-01-14 22:22:00,legit
66.194.134.206,fake_hbrown@example.org,2020-01-14 23:00:00,legit
136.11.15.131,fake_phillipslisa@example.org,2020-01-14 23:12:00,legit
157.192.128.211,fake_murrayrebecca@example.com,2020-01-14 23:30:00,legit
36.183.187.110,fake_moralesmatthew@example.net,2020-01-14 23:59:00,legit
216.71.121.134,fake_carolyn48@example.org,2020-01-15 00:01:00,legit
65.82.55.101,fake_brownwhitney@example.net,2020-01-15 00:49:00,legit
189.166.81.114,fake_vmurray@example.org,2020-01-15 01:25:00,legit
169.113.77.226,fake_nnoble@example.org,2020-01-15 01:37:00,legit
13.165.79.60,fake_angelashaw@example.org,2020-01-15 02:04:00,legit
203.60.218.122,fake_tylerelizabeth@example.com,2020-01-15 02:23:00,legit
121.110.225.61,fake_ramosjames@example.com,2020-01-15 02:34:00,legit
207.16.170.106,fake_devinwalker@example.net,2020-01-15 02:37:00,legit
68.42.66.188,fake_kmiller@example.com,2020-01-15 02:49:00,fraud
50.197.21.69,fake_david54@example.org,2020-01-15 03:04:00,legit
43.168.66.91,fake_rickyramirez@example.org,2020-01-15 03:45:00,fraud
74.133.15.41,fake_mitchell75@example.org,2020-01-15 04:22:00,legit
77.112.59.125,fake_omoran@example.org,2020-01-15 04:44:00,legit
154.129.151.166,fake_gina53@example.org,2020-01-15 04:53:00,legit
115.73.92.47,fake_rlee@example.com,2020-01-15 05:43:00,legit
77.112.59.125,fake_cookemelody@example.net,2020-01-15 05:49:00,legit
13.203.77.119,fake_jaymartin@example.org,2020-01-15 05:55:00,fraud
143.201.178.179,fake_llopez@example.net,2020-01-15 06:42:00,fraud
35.13.58.190,fake_bryan26@example.org,2020-01-15 08:00:00,legit
159.148.44.49,fake_lbridges@example.net,2020-01-15 09:29:00,legit
97.124.221.77,fake_rickyramirez@example.org,2020-01-15 10:42:00,legit
155.134.151.238,fake_martinezkaitlyn@example.com,2020-01-15 10:42:00,legit
174.55.153.17,fake_julia12@example.net,2020-01-15 10:48:00,legit
90.236.249.120,fake_ashleycarlson@example.org,2020-01-15 11:49:00,fraud
147.162.167.3,fake_shawnwillis@example.com,2020-01-15 12:34:00,legit
133.247.214.127,fake_kevinhamilton@example.net,2020-01-15 13:05:00,legit
121.165.133.38,fake_obrienelizabeth@example.net,2020-01-15 13:12:00,legit
203.54.230.254,fake_xmccormick@example.org,2020-01-15 13:14:00,legit
186.220.154.184,fake_nnoble@example.org,2020-01-15 14:23:00,legit
194.249.137.3,fake_simpsonsuzanne@example.com,2020-01-15 15:05:00,legit
217.168.153.15,fake_wendythomas@example.com,2020-01-15 15:09:00,legit
166.159.165.119,fake_franklinchristopher@example.org,2020-01-15 15:26:00,legit
51.1.184.48,fake_robinchen@example.org,2020-01-15 15:42:00,legit
23.235.199.96,fake_daniel79@example.com,2020-01-15 16:20:00,legit
20.223.19.30,fake_jenniferroberts@example.net,2020-01-15 16:37:00,legit
184.208.86.48,fake_frostmichael@example.com,2020-01-15 17:06:00,legit
184.138.87.101,fake_brandonsanchez@example.net,2020-01-15 18:42:00,legit
171.117.155.141,fake_davidrichards@example.org,2020-01-15 18:43:00,legit
148.55.236.214,fake_xhart@example.com,2020-01-15 19:00:00,legit
60.181.81.216,fake_amanda11@example.org,2020-01-15 19:33:00,legit
74.34.38.52,fake_egreen@example.org,2020-01-15 19:38:00,legit
222.235.247.145,fake_johnsonbeverly@example.net,2020-01-15 19:47:00,legit
128.215.144.215,fake_hessbenjamin@example.org,2020-01-15 21:16:00,legit
153.105.233.86,fake_patricia49@example.net,2020-01-15 21:34:00,legit
86.48.14.171,fake_rlee@example.com,2020-01-15 21:49:00,legit
197.190.74.175,fake_matthew12@example.net,2020-01-15 22:29:00,legit
142.126.42.47,fake_susan14@example.net,2020-01-15 23:38:00,legit
136.11.15.131,fake_gbryan@example.org,2020-01-15 23:42:00,legit
148.55.236.214,fake_audrey70@example.net,2020-01-16 00:38:00,legit
118.78.249.35,fake_charlesdunn@example.com,2020-01-16 00:47:00,legit
11.43.98.246,fake_williamcruz@example.com,2020-01-16 00:53:00,legit
220.149.100.239,fake_pmack@example.net,2020-01-16 01:59:00,fraud
35.13.58.190,fake_bellmeredith@example.net,2020-01-16 02:03:00,legit
3.86.113.1,fake_yoderjason@example.com,2020-01-16 02:18:00,legit
203.60.218.122,fake_dgilbert@example.org,2020-01-16 02:36:00,legit
128.65.190.120,fake_michael14@example.com,2020-01-16 04:41:00,legit
130.205.110.113,fake_jnelson@example.org,2020-01-16 05:29:00,legit
216.71.121.134,fake_sarah13@example.net,2020-01-16 06:20:00,legit
30.218.166.91,fake_lalexander@example.org,2020-01-16 07:44:00,legit
141.209.132.90,fake_joelchase@example.com,2020-01-16 08:16:00,legit
112.192.222.110,fake_matthewbrock@example.org,2020-01-16 08:18:00,fraud
83.177.133.184,fake_marygraham@example.net,2020-01-16 08:38:00,legit
201.31.89.29,fake_anthony82@example.org,2020-01-16 08:45:00,legit
152.58.247.12,fake_matthewnelson@example.com,2020-01-16 09:24:00,legit
215.33.107.15,fake_tphillips@example.com,2020-01-16 10:05:00,legit
20.202.25.188,fake_zacharypitts@example.org,2020-01-16 11:03:00,legit
205.247.64.169,fake_gina53@example.org,2020-01-16 11:41:00,fraud
86.221.238.210,fake_silvamary@example.com,2020-01-16 12:07:00,legit
78.229.226.168,fake_cberger@example.com,2020-01-16 12:38:00,legit
86.133.170.219,fake_lallen@example.com,2020-01-16 12:44:00,legit
45.117.194.58,fake_plogan@example.org,2020-01-16 13:02:00,legit
99.238.218.219,fake_francismiller@example.com,2020-01-16 13:11:00,legit
115.108.150.61,fake_swong@example.com,2020-01-16 13:38:00,legit
112.227.15.200,fake_hortonwendy@example.com,2020-01-16 14:35:00,legit
19.133.125.11,fake_kathleen91@example.net,2020-01-16 14:42:00,legit
209.36.45.187,fake_amber64@example.net,2020-01-16 15:22:00,legit
25.211.157.147,fake_tylerrivera@example.com,2020-01-16 15:26:00,legit
66.212.184.142,fake_davismiguel@example.com,2020-01-16 15:28:00,legit
153.105.233.86,fake_matthewsdorothy@example.com,2020-01-16 16:18:00,legit
203.54.230.254,fake_damon09@example.org,2020-01-16 16:30:00,legit
46.41.252.160,fake_rlee@example.com,2020-01-16 16:37:00,legit
172.74.42.174,fake_amandataylor@example.net,2020-01-16 16:47:00,legit
46.41.252.160,fake_reynoldsthomas@example.org,2020-01-16 16:47:00,legit
83.177.133.184,fake_mcmillanbrian@example.com,2020-01-16 16:50:00,legit
72.2.117.34,fake_colemandonald@example.net,2020-01-16 16:50:00,legit
203.239.69.13,fake_williamrobertson@example.com,2020-01-16 18:01:00,legit
203.239.69.13,fake_carolyn48@example.org,2020-01-16 18:17:00,legit
86.221.238.210,fake_jacksonamber@example.net,2020-01-16 18:46:00,legit
75.192.81.133,fake_toddcarter@example.net,2020-01-16 19:06:00,legit
134.112.23.2,fake_trogers@example.net,2020-01-16 19:10:00,legit
203.54.230.254,fake_yoderjason@example.com,2020-01-16 21:35:00,legit
35.13.58.190,fake_nathan47@example.org,2020-01-16 21:36:00,legit
101.217.74.233,fake_davisanthony@example.org,2020-01-16 21:39:00,legit
48.144.109.46,fake_torreslauren@example.org,2020-01-16 22:09:00,legit
118.241.107.13,fake_timothydavis@example.org,2020-01-16 22:35:00,legit
51.1.184.48,fake_benjaminjones@example.org,2020-01-16 23:01:00,legit
178.234.124.127,fake_marshdalton@example.com,2020-01-16 23:34:00,legit
211.147.100.28,fake_dtaylor@example.net,2020-01-16 23:49:00,fraud
59.9.240.163,fake_smithsara@example.com,2020-01-16 23:57:00,legit
46.41.252.160,fake_chelsey46@example.net,2020-01-17 00:47:00,legit
217.168.153.15,fake_ericaroach@example.com,2020-01-17 01:21:00,legit
172.82.130.138,fake_ifarley@example.com,2020-01-17 02:06:00,legit
81.70.197.126,fake_joe53@example.net,2020-01-17 02:22:00,legit
219.44.221.205,fake_johnsonjason@example.net,2020-01-17 02:41:00,legit
99.49.18.162,fake_flynnalexander@example.com,2020-01-17 02:44:00,legit
214.0.167.165,fake_ohernandez@example.org,2020-01-17 02:54:00,legit
41.186.121.213,fake_kathy94@example.org,2020-01-17 03:31:00,legit
81.62.114.93,fake_millerbetty@example.net,2020-01-17 03:39:00,legit
150.161.143.180,fake_thomasjones@example.org,2020-01-17 03:39:00,legit
81.232.57.231,fake_savagescott@example.net,2020-01-17 04:03:00,legit
184.208.86.48,fake_burtonmitchell@example.com,2020-01-17 04:08:00,legit
3.159.187.200,fake_evan89@example.org,2020-01-17 04:28:00,legit
13.201.40.178,fake_nathan47@example.org,2020-01-17 04:38:00,legit
83.177.133.184,fake_davisanthony@example.org,2020-01-17 04:49:00,legit
7.200.59.86,fake_jerrycameron@example.org,2020-01-17 05:14:00,legit
42.63.15.198,fake_sherrybyrd@example.net,2020-01-17 05:42:00,legit
60.250.144.206,fake_nicholsalice@example.org,2020-01-17 07:09:00,legit
125.113.90.156,fake_morgantracy@example.com,2020-01-17 07:27:00,legit
121.110.225.61,fake_jason25@example.org,2020-01-17 07:47:00,legit
30.252.183.216,fake_brooke66@example.org,2020-01-17 08:38:00,legit
203.226.155.163,fake_ericagriffin@example.net,2020-01-17 09:25:00,legit
146.124.21.18,fake_wilkersonjacqueline@example.com,2020-01-17 09:26:00,legit
13.69.126.64,fake_pruittkyle@example.org,2020-01-17 09:53:00,legit
115.108.150.61,fake_richardkennedy@example.net,2020-01-17 10:04:00,legit
88.92.54.245,fake_mcgeekimberly@example.org,2020-01-17 10:17:00,legit
86.46.246.235,fake_cassidy15@example.org,2020-01-17 11:04:00,legit
14.152.164.126,fake_christy32@example.net,2020-01-17 11:30:00,legit
142.28.135.107,fake_parkerjonathan@example.com,2020-01-17 11:57:00,legit
141.68.66.185,fake_vholt@example.org,2020-01-17 11:57:00,legit
203.226.155.163,fake_browncrystal@example.net,2020-01-17 12:22:00,legit
126.129.158.10,fake_kbrown@example.net,2020-01-17 12:38:00,legit
223.40.67.12,fake_jenniferjennings@example.org,2020-01-17 12:39:00,legit
33.224.61.140,fake_hrobinson@example.org,2020-01-17 13:48:00,legit
70.21.101.181,fake_danielcline@example.org,2020-01-17 14:24:00,legit
157.97.223.250,fake_schneiderjessica@example.com,2020-01-17 15:02:00,legit
210.200.143.131,fake_jaime11@example.com,2020-01-17 15:49:00,legit
222.130.170.141,fake_sfrancis@example.org,2020-01-17 16:04:00,legit
86.48.14.171,fake_amandamiller@example.com,2020-01-17 17:26:00,legit
203.54.230.254,fake_nicole13@example.org,2020-01-17 17:37:00,legit
35.242.184.165,fake_tracey53@example.com,2020-01-17 17:49:00,legit
136.45.45.89,fake_pprice@example.com,2020-01-17 18:14:00,legit
204.48.100.59,fake_tabitha72@example.com,2020-01-17 18:33:00,legit
39.70.184.8,fake_dwilliams@example.org,2020-01-17 19:11:00,legit
114.205.232.6,fake_fbutler@example.org,2020-01-17 19:18:00,legit
119.100.154.46,fake_carrfrancisco@example.net,2020-01-17 20:21:00,legit
206.209.130.169,fake_matthewsdorothy@example.com,2020-01-17 20:29:00,legit
33.224.61.140,fake_michael73@example.org,2020-01-17 21:07:00,legit
203.226.155.163,fake_josephmendoza@example.net,2020-01-17 21:27:00,legit
35.242.184.165,fake_varcher@example.com,2020-01-17 21:47:00,legit
25.211.157.147,fake_april06@example.org,2020-01-17 22:08:00,legit
118.154.239.108,fake_peckanthony@example.net,2020-01-17 22:59:00,legit
108.51.232.130,fake_nancy31@example.org,2020-01-17 23:07:00,legit
207.16.170.106,fake_john94@example.net,2020-01-17 23:34:00,legit
203.54.230.254,fake_ttaylor@example.com,2020-01-17 23:40:00,legit
203.54.230.254,fake_andrew94@example.com,2020-01-18 00:05:00,legit
190.213.44.101,fake_thomasdanielle@example.org,2020-01-18 00:14:00,legit
39.70.184.8,fake_mistynolan@example.net,2020-01-18 00:35:00,legit
86.46.246.235,fake_elizabethyoung@example.com,2020-01-18 00:51:00,legit
30.39.28.42,fake_laurenroth@example.com,2020-01-18 01:13:00,legit
77.112.59.125,fake_vcox@example.org,2020-01-18 01:52:00,legit
209.175.21.29,fake_carrfrancisco@example.net,2020-01-18 02:20:00,legit
144.118.247.10,fake_wdunn@example.org,2020-01-18 02:20:00,legit
193.109.22.110,fake_cherylharris@example.com,2020-01-18 02:29:00,legit
212.78.231.255,fake_greengeorge@example.com,2020-01-18 03:07:00,legit
164.94.118.220,fake_bradfordtheresa@example.com,2020-01-18 03:15:00,legit
95.44.19.192,fake_daniel79@example.com,2020-01-18 03:41:00,legit
193.109.22.110,fake_johnmiller@example.com,2020-01-18 04:05:00,legit
35.135.21.137,fake_mlynch@example.com,2020-01-18 04:20:00,legit
215.236.243.90,fake_ronaldwong@example.com,2020-01-18 05:32:00,legit
146.80.244.174,fake_jonathan08@example.net,2020-01-18 05:56:00,legit
153.105.233.86,fake_jamessims@example.net,2020-01-18 07:28:00,legit
81.232.57.231,fake_valdezstephen@example.com,2020-01-18 07:43:00,legit
102.153.235.233,fake_jonesbrenda@example.com,2020-01-18 07:50:00,legit
57.255.157.205,fake_dominguezcorey@example.com,2020-01-18 08:29:00,legit
153.217.89.178,fake_tammy31@example.com,2020-01-18 09:54:00,legit
23.220.237.169,fake_kristen87@example.com,2020-01-18 09:56:00,legit
70.21.101.181,fake_pporter@example.org,2020-01-18 10:20:00,legit
10.18.37.35,fake_lshah@example.org,2020-01-18 10:52:00,legit
48.131.239.128,fake_olsensamantha@example.com,2020-01-18 11:43:00,legit
43.60.201.214,fake_michael14@example.com,2020-01-18 13:40:00,legit
105.141.20.185,fake_tiffanypalmer@example.net,2020-01-18 14:25:00,legit
89.184.170.130,fake_bradleyjackson@example.com,2020-01-18 14:32:00,legit
139.78.138.152,fake_brendahernandez@example.org,2020-01-18 14:35:00,legit
170.91.238.210,fake_lesliestewart@example.org,2020-01-18 15:07:00,legit
97.51.87.123,fake_jennifer82@example.net,2020-01-18 15:34:00,legit
87.199.12.89,fake_pwhite@example.com,2020-01-18 17:23:00,legit
55.144.167.147,fake_jodi30@example.org,2020-01-18 17:55:00,legit
86.221.238.210,fake_april06@example.org,2020-01-18 18:40:00,legit
93.28.147.172,fake_hrobinson@example.org,2020-01-18 18:45:00,legit
157.155.88.232,fake_katrina69@example.org,2020-01-18 19:11:00,legit
154.129.151.166,fake_armstrongstephanie@example.org,2020-01-18 19:19:00,legit
12.31.188.224,fake_collinskevin@example.net,2020-01-18 19:26:00,legit
128.215.144.215,fake_wconrad@example.com,2020-01-18 19:40:00,legit
163.34.126.75,fake_joshuaelliott@example.org,2020-01-18 20:00:00,legit
108.51.232.130,fake_tylerelizabeth@example.com,2020-01-18 20:36:00,legit
5.11.55.72,fake_michael48@example.com,2020-01-18 20:52:00,legit
39.70.184.8,fake_michael73@example.org,2020-01-18 20:54:00,legit
35.13.58.190,fake_chelsey46@example.net,2020-01-18 21:06:00,legit
118.78.249.35,fake_conniebenson@example.com,2020-01-18 21:29:00,legit
78.229.226.168,fake_amy32@example.net,2020-01-18 21:35:00,legit
10.142.133.244,fake_spencerpatrick@example.com,2020-01-18 21:50:00,legit
111.183.167.118,fake_steventorres@example.com,2020-01-18 21:58:00,legit
178.234.124.127,fake_rickyramirez@example.org,2020-01-18 22:53:00,legit
123.94.121.60,fake_jjensen@example.net,2020-01-18 23:01:00,legit
218.137.118.131,fake_patricia49@example.net,2020-01-18 23:11:00,legit
80.144.39.167,fake_burtonmitchell@example.com,2020-01-18 23:11:00,legit
178.234.124.127,fake_valdezstephen@example.com,2020-01-18 23:14:00,legit
86.46.246.235,fake_wellsryan@example.com,2020-01-18 23:18:00,legit
23.220.237.169,fake_lwalker@example.com,2020-01-18 23:31:00,legit
30.39.28.42,fake_lisataylor@example.net,2020-01-19 00:21:00,legit
207.16.170.106,fake_devinwalker@example.net,2020-01-19 00:33:00,legit
214.232.158.192,fake_elizabethking@example.net,2020-01-19 01:43:00,legit
29.197.60.201,fake_nicole72@example.org,2020-01-19 02:11:00,legit
206.36.61.52,fake_monique76@example.com,2020-01-19 02:23:00,legit
30.252.183.216,fake_campbellbrandy@example.net,2020-01-19 03:11:00,legit
192.91.254.160,fake_fferguson@example.net,2020-01-19 03:19:00,legit
